type,frame,parent,children,x,y,tid,from,to
division,90,42147.0,44248;44249,540.984888304862,336.03482260183966,,,
division,90,43470.0,44250;44251,856.3444130127299,336.54667609618105,,,
division,90,43026.0,44252,435.93603515625,379.5283203125,,,
division,90,43499.0,44253;44254,1180.6704225352112,379.0206572769953,,,
division,90,43530.0,44255;44256,124.56102088167053,455.84686774941997,,,
division,90,43531.0,44257;44258,439.40506329113924,431.5471167369902,,,
division,90,43037.0,44259;44260,595.4517810599478,467.05734144222413,,,
division,90,41937.0,44261;44262,549.385358004827,497.3298471440064,,,
division,90,43048.0,44263;44264,96.91857000993049,500.6211519364449,,,
division,90,40300.0,44265;44266,133.6583448913546,517.211742949607,,,
division,90,43583.0,44267;44268,376.9011725293132,529.2093802345058,,,
division,90,43596.0,44269;44270,316.4223137401722,555.0471733433171,,,
division,90,43607.0,44271;44272,460.0470588235294,576.3992647058824,,,
division,90,40846.0,44273,315.3390804597701,593.1500638569604,,,
division,90,43620.0,44274;44275,115.31594724220624,611.2032374100719,,,
division,90,43066.0,44276;44277,50.33835616438356,618.5308219178082,,,
division,90,43075.0,44278,479.79155238617665,638.6308283049917,,,
division,90,40865.0,44279,420.66877515813684,646.6308223116733,,,
division,90,41946.0,44280;44281,520.4484895429899,658.9240898528273,,,
division,90,42351.0,44282;44283,790.2357092448835,704.9131968948483,,,
division,90,43679.0,44284;44285,629.0788844621514,712.4836653386454,,,
division,90,43680.0,44286;44287,412.071189279732,710.8592964824121,,,
division,90,43110.0,44288,65.01692047377327,747.5167512690356,,,
division,90,42386.0,44289,411.03507565337003,742.7145804676754,,,
division,90,43701.0,44290;44291,146.46158038147138,755.3820163487738,,,
division,90,43714.0,44292;44293,764.8259085580305,772.3405627198124,,,
division,90,43121.0,44294,28.472347826086956,816.5304347826087,,,
division,90,43122.0,44295;44296,518.3744198040226,815.0634347601857,,,
division,90,42424.0,44297;44298;44299,664.3497363796133,807.7152899824254,,,
division,90,43751.0,44300;44301,146.29684908789386,836.1862907683803,,,
division,90,43141.0,44302,290.7725966850829,885.8654143646409,,,
division,90,42469.0,44303,131.78864218616567,872.9231426131512,,,
division,90,43147.0,44304,712.7091886608016,898.4843597262952,,,
division,90,43790.0,44305;44306,370.5222701149425,907.576867816092,,,
division,90,43791.0,44307,623.8923076923077,910.5230769230769,,,
division,90,43793.0,44308;44309,438.3766416510319,913.7481238273921,,,
division,90,43142.0,44310,266.9308176100629,924.8655660377359,,,
division,90,43150.0,44311;44312,521.4968220338983,939.2574152542373,,,
division,90,43826.0,44313,506.11620294599015,967.9754500818331,,,
division,90,43833.0,44314,622.5415841584158,976.3267326732673,,,
division,90,43176.0,44315,479.33110499410145,996.9913488006292,,,
division,90,43840.0,44316,351.18440594059405,996.072400990099,,,
division,90,43165.0,44317,634.9614164904863,1003.7003171247358,,,
division,90,43846.0,44318,552.7739858338699,1005.8074694140373,,,
division,90,43870.0,44319;44320,764.8839590443686,1033.6825938566553,,,
division,90,43872.0,44321;44322,430.1320843091335,1051.4103044496487,,,
division,90,41782.0,44323,753.6902404526166,1055.593352192362,,,
division,90,42581.0,44324,927.1396357328707,1061.8378143972245,,,
division,90,43882.0,44325;44326,528.1033295063146,1064.4730195177956,,,
division,90,41645.0,44327,731.7449933244326,1080.3765020026701,,,
division,90,43890.0,44328;44329,580.5806451612904,1084.6760752688172,,,
division,90,42591.0,44330,426.02627257799674,1088.3431855500821,,,
division,90,43896.0,44331;44332,154.8280871670702,1096.2873284907182,,,
division,90,43191.0,44333,755.3510082150859,1099.7908887229275,,,
division,90,43900.0,44334,107.65877352762598,1115.7304189435338,,,
division,90,43905.0,44335;44336,205.65897166841552,1114.2591815320043,,,
division,90,43204.0,44337,631.8166134185303,1120.7520766773164,,,
division,90,42004.0,44338,147.4879518072289,1132.7369477911648,,,
division,90,43910.0,44339,186.97405405405405,1130.877837837838,,,
division,90,42005.0,44340,758.2801788375559,1127.2414307004472,,,
division,90,43911.0,44341,840.9791666666666,1134.8930555555555,,,
division,90,43212.0,44342,536.592260500236,1137.986786219915,,,
division,90,42620.0,44343,583.406015037594,1148.7964141122036,,,
division,90,41077.0,44344;44345,450.83672086720867,1161.0616531165313,,,
division,90,42629.0,44346,176.36446700507614,1159.6497461928934,,,
division,90,43208.0,44347;44348,8.750390015600624,1167.0780031201248,,,
division,90,43922.0,44349;44350,375.63705103969755,1176.091997479521,,,
division,90,43924.0,44351;44352,96.16361339229312,1181.435249526216,,,
division,90,43218.0,44353,473.5477621910488,1184.0741482965932,,,
division,90,43926.0,44354,788.1579699785561,1186.2087205146534,,,
division,90,43930.0,44355;44356,706.6379821958457,1191.8635014836796,,,
division,90,43225.0,44357,754.461738677772,1201.5346173867777,,,
division,90,43226.0,44358,733.4865637507147,1231.6129216695253,,,
division,90,43951.0,44359,145.64061456245824,1244.118236472946,,,
division,90,42660.0,44360;44361,285.1567419575633,1243.895961670089,,,
division,90,43954.0,44362;44363,613.2626313156578,1255.0510255127563,,,
division,90,43228.0,44364;44365,75.75290390707498,1247.1119324181627,,,
division,90,43959.0,44366;44367,474.50397877984085,1263.022546419098,,,
division,90,43961.0,44368,85.72490706319702,1268.5873605947954,,,
division,90,43975.0,44369,97.7113140537798,1298.9533231862,,,
division,90,43978.0,44370;44371,21.403880070546737,1294.4797178130511,,,
division,90,43257.0,44372,872.7916331456155,1328.661705551086,,,
division,90,43992.0,44373,1069.464552238806,1316.0914179104477,,,
division,90,42715.0,44374,101.359375,1332.7254464285713,,,
division,90,44002.0,44375,653.1751866743251,1351.747271682941,,,
division,90,43258.0,44376,846.5396226415095,1354.372075471698,,,
division,90,43272.0,44377,418.12017167381975,1425.209074187615,,,
division,90,44032.0,44378;44379,687.3141592920354,1413.6474926253688,,,
division,90,44036.0,44380;44381,1335.9136546184739,1415.9277108433735,,,
division,90,41838.0,44382,1334.9522821576763,1435.2800829875519,,,
division,90,44051.0,44383,396.26357354392894,1450.3484698914117,,,
division,90,42035.0,44384;44385,507.38143674507313,1456.2034329307057,,,
division,90,44061.0,44386;44387,1266.3896103896104,1456.361038961039,,,
division,90,42796.0,44388,379.39212469237077,1477.4659557013945,,,
division,90,44074.0,44389,521.3434675431389,1483.2604765817584,,,
division,90,44076.0,44390,644.1754785779399,1495.574293527803,,,
division,90,44081.0,44391,1168.3521126760563,1490.1841820151678,,,
division,90,44094.0,44392,456.9128664495114,1526.4698697068404,,,
division,90,42050.0,44393;44394,372.53747597693786,1544.7078795643818,,,
division,90,44101.0,44395;44396,612.3145454545455,1549.7563636363636,,,
division,90,42056.0,44397;44398,737.0194585448393,1598.6768189509307,,,
division,90,44125.0,44399,893.8216355441082,1600.3676754668384,,,
division,90,43328.0,44400,460.55471698113206,1622.2622641509433,,,
division,90,44140.0,44401;44402,429.3321523472099,1633.3153232949512,,,
division,90,43338.0,44403,1168.1453790238836,1634.7045690550362,,,
division,90,44142.0,44404;44405,596.6316218418908,1639.1287693561533,,,
division,90,43358.0,44406;44407,1440.3364088005678,1685.0872959545777,,,
division,90,44164.0,44408,1313.9735682819382,1703.9008810572686,,,
division,90,44174.0,44409,512.0234260614934,1741.2606149341143,,,
division,90,43374.0,44410,745.509843856076,1740.3414799728446,,,
division,90,43377.0,44411,1252.832555036691,1753.8172114743163,,,
division,90,44187.0,44412,529.0638675340035,1771.0053222945003,,,
division,90,44208.0,44413,832.5767410412441,1818.1751183231913,,,
division,90,43421.0,44414;44415,756.4515901060071,1834.626148409894,,,
division,90,44214.0,44416;44417,528.5741878841088,1835.2063213345039,,,
division,90,44229.0,44418;44419,1650.9474245115453,1903.6454706927175,,,
division,90,44234.0,44420,562.0762023735166,1912.1380387257964,,,
division,90,43435.0,44421,630.7795004306632,1912.4056847545219,,,
division,90,43438.0,44422;44423,1424.0741699008192,1916.976282880552,,,
division,90,43444.0,44424,1193.1621327529924,1919.6256800870513,,,
division,91,42126.0,44894;44895,563.2396883116883,154.8477922077922,,,
division,91,43026.0,44896,440.13843888070693,364.6519391261659,,,
division,91,44257.0,44897;44898,444.76902173913044,415.17391304347825,,,
division,91,44259.0,44899;44900,599.9123539232054,453.02587646076796,,,
division,91,44263.0,44901;44902,99.91390728476821,482.52215995924604,,,
division,91,44269.0,44903,320.4193427931292,538.8495145631068,,,
division,91,44280.0,44904,524.4428457234212,643.6594724220623,,,
division,91,44568.0,44905,355.65821094793057,662.6502002670227,,,
division,91,43110.0,44906,68.19504643962848,730.6216030271758,,,
division,91,44287.0,44907;44908,414.3388888888889,727.4541666666667,,,
division,91,44292.0,44909,768.2250300842359,759.0625752105897,,,
division,91,44614.0,44910,864.0041972717734,784.6705141657923,,,
division,91,41759.0,44911,389.8998664886515,793.7543391188251,,,
division,91,43121.0,44912,30.874736842105264,800.9712280701755,,,
division,91,44297.0,44913;44914,668.2055906221822,793.95130748422,,,
division,91,44300.0,44915,149.23021181716834,819.7636566332219,,,
division,91,44628.0,44916,271.60372565622356,831.436917866215,,,
division,91,44294.0,44917,21.352532963219986,841.5829285218598,,,
division,91,44301.0,44918,134.13522537562605,855.962020033389,,,
division,91,44308.0,44919,441.6306306306306,898.0919867235657,,,
division,91,44654.0,44920,32.981920199501246,903.9557356608478,,,
division,91,44316.0,44921,353.14364303178485,980.2414425427872,,,
division,91,44319.0,44922,768.2477973568282,1020.6784140969163,,,
division,91,44697.0,44923;44924,11.917686318131256,1043.9354838709678,,,
division,91,44325.0,44925,530.6579841449603,1049.7202718006795,,,
division,91,43887.0,44926,87.46221133659903,1066.2750174947516,,,
division,91,44328.0,44927;44928,581.9690794096978,1070.1461700632467,,,
division,91,44322.0,44929;44930,428.24716369529983,1072.743922204214,,,
division,91,44327.0,44931,758.7450357426529,1086.4741858617951,,,
division,91,44332.0,44932;44933,149.79717898832683,1116.7641050583657,,,
division,91,44339.0,44934;44935,178.54395036194416,1144.214064115822,,,
division,91,44344.0,44936;44937,452.91821305841927,1145.2185567010308,,,
division,91,44347.0,44938,8.468975468975469,1150.3203463203463,,,
division,91,44349.0,44939;44940,377.2784237726098,1160.7674418604652,,,
division,91,44351.0,44941,97.5,1165.5374365482232,,,
division,91,44353.0,44942,491.9293228139382,1201.777120315582,,,
division,91,44360.0,44943;44944,286.88110964332895,1227.8348745046235,,,
division,91,44364.0,44945;44946,77.25888324873097,1231.1370558375634,,,
division,91,44365.0,44947,88.33333333333333,1252.5199004975125,,,
division,91,44743.0,44948;44949,50.36395759717315,1256.8881036513546,,,
division,91,44367.0,44950,460.91766467065867,1273.37874251497,,,
division,91,44368.0,44951,99.15897693079238,1282.993480441324,,,
division,91,44370.0,44952;44953,22.281195079086118,1278.2636203866432,,,
division,91,43255.0,44954,378.57021791767556,1306.4648910411622,,,
division,91,44371.0,44955,8.893178893178893,1305.80694980695,,,
division,91,44758.0,44956,199.9298493408663,1313.5475517890773,,,
division,91,43257.0,44957,873.8502588610115,1315.8383114297094,,,
division,91,44373.0,44958,1070.3061224489795,1306.6549165120593,,,
division,91,44764.0,44959;44960,275.5177364864865,1322.4721283783783,,,
division,91,44767.0,44961;44962,61.57339449541284,1326.5871559633028,,,
division,91,44001.0,44963,554.2865224625624,1345.081863560732,,,
division,91,44374.0,44964;44965,91.79553571428572,1351.388392857143,,,
division,91,42745.0,44966,643.4752475247525,1370.034103410341,,,
division,91,44018.0,44967,135.05684596577018,1376.0354523227384,,,
division,91,43265.0,44968,389.9847660500544,1388.247007616975,,,
division,91,44786.0,44969,558.878033602987,1397.3932794026136,,,
division,91,43272.0,44970,419.30570902394106,1410.1995089011664,,,
division,91,44384.0,44971;44972,508.4364217252396,1441.417891373802,,,
division,91,43322.0,44973,615.3526482571299,1581.258035310095,,,
division,91,44124.0,44974,515.7306425041186,1585.637561779242,,,
division,91,43325.0,44975,776.591304347826,1585.1801242236024,,,
division,91,44397.0,44976,737.7626031164069,1585.6168652612282,,,
division,91,44835.0,44977;44978,317.5484764542936,1587.7326869806095,,,
division,91,44841.0,44979,351.52620205294437,1604.8271204754187,,,
division,91,44133.0,44980,572.9589041095891,1606.3373287671234,,,
division,91,44400.0,44981,461.01698113207544,1607.6962264150943,,,
division,91,43321.0,44982,699.3409776704889,1618.9052504526253,,,
division,91,43329.0,44983,479.3703703703704,1627.526374859708,,,
division,91,44398.0,44984,744.0886075949367,1615.5500575373992,,,
division,91,44405.0,44985;44986,622.3107113654947,1641.9174161896974,,,
division,91,44156.0,44987,633.1104707012488,1664.7665706051873,,,
division,91,43360.0,44988,646.3534917206623,1692.8185745140388,,,
division,91,43353.0,44989;44990,782.5842433697347,1690.5117004680187,,,
division,91,43379.0,44991,671.6944827586207,1712.4841379310344,,,
division,91,44174.0,44992,510.7635087719298,1727.4764912280702,,,
division,91,43374.0,44993,745.4382391590013,1727.084099868594,,,
division,91,44409.0,44994,529.6167947959788,1756.6558249556476,,,
division,91,41689.0,44995,734.6118508655127,1795.968708388815,,,
division,91,44414.0,44996,728.038374717833,1837.9864559819414,,,
division,91,44416.0,44997,527.0464730290456,1821.1817427385893,,,
division,91,44417.0,44998,546.8639125151883,1841.797083839611,,,
division,91,44874.0,44999;45000,509.89389067524115,1856.1028938906752,,,
division,91,43446.0,45001,924.9143059490085,1885.5021246458923,,,
division,91,44234.0,45002,560.4423791821562,1899.393432465923,,,
division,91,43445.0,45003;45004,1048.9874015748032,1908.735433070866,,,
division,91,44243.0,45005,800.0227743271222,1916.590752242926,,,
division,92,45014.0,45324,743.9461518595041,160.43440082644628,,,
division,92,43129.0,45325,1394.1825980392157,866.4718137254902,,,
division,92,44676.0,45326;45327,1442.2100502512562,1000.4306532663317,,,
division,92,42723.0,45328,1690.5121771217712,1313.5136531365313,,,
division,92,44048.0,45329,1700.379157427938,1433.6263858093128,,,
division,92,45256.0,45330;45331,530.0343300110742,1519.0449612403102,,,
division,92,45268.0,45332;45333,1434.7297039159503,1548.1413562559694,,,
division,92,43365.0,45334,876.9986216402481,1703.9655410062026,,,
division,92,44174.0,45335,508.2031700288184,1714.7363112391931,,,
division,92,44179.0,45336,1663.405609492988,1734.495145631068,,,
division,92,44245.0,45337,712.8109715796431,1908.7237276933245,,,
division,93,44901.0,45431,102.0866182572614,453.146265560166,,,
division,93,44916.0,45432,271.6721546170365,806.9191123836794,,,
division,93,44922.0,45433,769.0010493179433,999.280167890871,,,
division,93,43229.0,45434;45435,1068.626130864717,1205.3010730065223,,,
division,93,44945.0,45436;45437,75.01756311745335,1204.6443468715697,,,
division,93,45395.0,45438;45439,676.9411414982164,1312.371581450654,,,
division,93,44076.0,45440,641.295341474446,1459.4717322478516,,,
division,93,45284.0,45441,413.17866526537046,1629.2790331056226,,,
division,93,45335.0,45442;45443,486.8374710360808,1708.0559417411453,,,
division,93,44245.0,45444,709.5202354672554,1899.1471670345843,,,
division,93,44421.0,45445,614.4562211981566,1914.776826859776,,,
division,93,45430.0,45446;45447,893.3333333333334,1925.3101851851852,,,
division,96,45531.0,46875,510.4804462847941,154.7459167241776,,,
division,96,45533.0,46876,675.6094823781602,158.39278734001638,,,
division,96,45702.0,46877,1239.787281935847,508.74732695554303,,,
division,96,46752.0,46878;46879,1390.4614537444934,1777.5490088105728,,,
division,97,46880.0,46934;46935,242.3089108910891,176.79793729372938,,,
division,97,45525.0,46936,288.71802550231837,156.30969860896445,,,
division,97,45526.0,46937;46938,332.6616041239399,166.44188237902554,,,
division,97,46876.0,46939;46940,700.7327567330851,198.91153930370047,,,
division,97,45539.0,46941;46942,919.8179419525065,160.8179419525066,,,
division,97,45548.0,46943;46944,1240.517355676273,150.37040788141056,,,
division,97,45654.0,46945;46946,665.378439079169,437.78326782706347,,,
division,97,45655.0,46947;46948,948.0044751830757,441.0081366965012,,,
division,97,45659.0,46949;46950,541.5435280641466,435.8654066437572,,,
division,97,45661.0,46951,30.080992815153493,443.2514696276943,,,
division,97,45666.0,46952;46953,1405.5838202247191,460.79595505617976,,,
division,97,45670.0,46954;46955,211.32966396292005,452.02491309385863,,,
division,97,45676.0,46956,61.57182490752158,469.808261405672,,,
division,97,45680.0,46957,506.8673218673219,460.48402948402946,,,
division,97,45714.0,46958;46959,222.46815834767642,505.95352839931155,,,
division,97,45715.0,46960;46961,1049.908108108108,503.5063063063063,,,
division,97,45718.0,46962;46963,330.93438485804415,501.2492113564669,,,
division,97,45723.0,46964;46965,130.0653409090909,515.2965909090909,,,
division,97,45729.0,46966;46967,708.8543465745538,520.223949337939,,,
division,97,45735.0,46968;46969,892.7097222222222,525.6652777777778,,,
division,97,45745.0,46970;46971,1300.2358121330724,558.1575342465753,,,
division,97,45763.0,46972;46973,283.85426267281105,559.1981566820276,,,
division,97,45766.0,46974,709.9661598822952,561.1775380088278,,,
division,97,45776.0,46975;46976,209.71177432542927,583.4987735077677,,,
division,97,45777.0,46977;46978,534.9186567164179,573.434328358209,,,
division,97,45784.0,46979,972.0591939546599,588.9603274559194,,,
division,97,45788.0,46980;46981,1131.7945768282661,597.7543138866064,,,
division,97,45796.0,46982;46983,769.2108929702343,598.1937935402153,,,
division,97,45809.0,46984;46985,283.8723010487353,620.0012338062924,,,
division,97,45813.0,46986;46987,384.7368731563422,622.484365781711,,,
division,97,45829.0,46988;46989,1419.4101941747572,649.305218446602,,,
division,97,45826.0,46990;46991,1054.6219374293253,651.9261213720316,,,
division,97,45853.0,46992;46993,1270.529535864979,678.7054852320675,,,
division,97,45854.0,46994;46995,1202.90877914952,669.6172839506173,,,
division,97,45862.0,46996;46997,814.9512683578104,673.3357810413885,,,
division,97,45890.0,46998;46999,638.50032404407,708.2683084899546,,,
division,97,45894.0,47000;47001,353.1868131868132,709.584065934066,,,
division,97,45895.0,47002;47003,1069.76217324449,716.7657611481292,,,
division,97,45898.0,47004;47005,186.64491758241758,716.3537087912088,,,
division,97,45924.0,47006,433.3047138047138,748.2356902356902,,,
division,97,46893.0,47007;47008,1400.3461694365626,760.2991487636806,,,
division,97,45933.0,47009;47010,888.5984095427435,756.7171968190855,,,
division,97,45931.0,47011;47012,1328.326354679803,766.0935960591133,,,
division,97,45955.0,47013;47014,472.6973067915691,782.7494145199063,,,
division,97,45963.0,47015;47016,1463.933955970647,795.386924616411,,,
division,97,45966.0,47017,1419.2849056603773,793.3415094339623,,,
division,97,45977.0,47018;47019,1012.8278867102397,804.8169934640523,,,
division,97,46895.0,47020;47021,1372.3644251626897,821.6686550976139,,,
division,97,45994.0,47022;47023,381.997975708502,822.1565452091768,,,
division,97,46896.0,47024;47025,841.8903751090434,848.4978191334691,,,
division,97,46003.0,47026;47027,1051.9445031712473,835.8779069767442,,,
division,97,46004.0,47028,1170.0752136752137,837.2159544159545,,,
division,97,46014.0,47029,891.384912959381,855.9883945841393,,,
division,97,46021.0,47030,1205.7124047124048,853.7823977823978,,,
division,97,46028.0,47031;47032,614.8923920493488,858.1877998629199,,,
division,97,46029.0,47033;47034,706.4147286821706,857.0876937984497,,,
division,97,46024.0,47035;47036,1337.5237592397043,870.0026399155226,,,
division,97,46026.0,47037;47038,63.87418300653595,868.5372549019608,,,
division,97,46033.0,47039;47040,1379.4364525139665,872.4008379888268,,,
division,97,46052.0,47041,727.2857142857143,890.9189521080639,,,
division,97,46085.0,47042;47043,440.3372524752475,923.460396039604,,,
division,97,46108.0,47044;47045,582.2995658465991,959.2376989869754,,,
division,97,46105.0,47046;47047,1359.2832097100472,948.4679703304113,,,
division,97,46151.0,47048;47049,1111.9468177855274,991.5335658238884,,,
division,97,46164.0,47050;47051,344.9010477299185,1005.5657741559953,,,
division,97,46169.0,47052;47053,1163.4872969596001,1023.1353602665556,,,
division,97,46173.0,47054;47055,161.2916006339144,1012.5332805071315,,,
division,97,46184.0,47056;47057,1502.156113537118,1036.664847161572,,,
division,97,46192.0,47058;47059,1067.4259967231021,1043.00873839432,,,
division,97,46197.0,47060;47061,360.8409867172675,1052.851992409867,,,
division,97,46198.0,47062;47063,153.65394028389622,1049.3382280959374,,,
division,97,46211.0,47064;47065,1043.8709677419354,1070.800437397485,,,
division,97,46214.0,47066;47067,1185.228129205922,1075.984522207268,,,
division,97,46220.0,47068;47069,134.5667993177942,1083.9994314951678,,,
division,97,46233.0,47070;47071,612.521388716677,1099.908865468072,,,
division,97,46248.0,47072;47073,1111.6323529411766,1122.3066448801742,,,
division,97,46249.0,47074;47075,976.3172185430464,1118.9337748344371,,,
division,97,46265.0,47076;47077,691.268669527897,1139.1948497854078,,,
division,97,46274.0,47078;47079,340.7175341081354,1155.2678120262758,,,
division,97,46275.0,47080;47081,739.3122065727699,1160.3896713615025,,,
division,97,46284.0,47082;47083,795.5065217391304,1164.661956521739,,,
division,97,46283.0,47084;47085,445.6227390180878,1170.2925064599483,,,
division,97,46294.0,47086;47087,261.90005178663904,1188.1895390989125,,,
division,97,46308.0,47088;47089,300.0,1208.0572994519182,,,
division,97,46312.0,47090;47091,1032.4637857577602,1212.242848447961,,,
division,97,46311.0,47092,1070.7031756318859,1200.1710952689566,,,
division,97,46326.0,47093;47094,332.4971793907484,1230.5814215870628,,,
division,97,46332.0,47095;47096,813.7595772787319,1233.3258476442095,,,
division,97,46338.0,47097;47098,519.5100463678516,1250.6161772282328,,,
division,97,46355.0,47099;47100,970.2157339821573,1260.2984590429846,,,
division,97,46356.0,47101;47102,1044.0723140495868,1267.065082644628,,,
division,97,46367.0,47103;47104,556.1923583662714,1284.5971673254282,,,
division,97,46395.0,47105,892.3997675769901,1314.3492155723416,,,
division,97,46396.0,47106;47107,135.05246913580248,1311.3475308641976,,,
division,97,46407.0,47108;47109,390.2351611079706,1326.7230073487847,,,
division,97,46413.0,47110,163.51243599122165,1341.0760790051206,,,
division,97,46435.0,47111,196.44006436041835,1363.1544650040225,,,
division,97,46459.0,47112;47113,774.0749808722264,1401.8270849273144,,,
division,97,46468.0,47114;47115,444.79627403846155,1411.834735576923,,,
division,97,46475.0,47116,1211.5156950672647,1403.7107623318386,,,
division,97,46502.0,47117;47118,185.784,1446.4832,,,
division,97,46504.0,47119;47120,829.6978978978979,1453.5747747747748,,,
division,97,46511.0,47121;47122,235.15659031167857,1461.1659782200525,,,
division,97,46533.0,47123;47124,693.1601239669421,1489.8388429752067,,,
division,97,46542.0,47125;47126,1146.695571095571,1505.383682983683,,,
division,97,46556.0,47127;47128,565.3497150997151,1510.5334757834758,,,
division,97,46554.0,47129;47130,814.0622906898861,1515.244474212994,,,
division,97,46568.0,47131;47132,400.19823788546256,1528.5342983008181,,,
division,97,46566.0,47133;47134,1197.355040701315,1524.6462116468379,,,
division,97,46584.0,47135,1251.1077661431063,1555.3547120418848,,,
division,97,46591.0,47136;47137,1305.17723880597,1552.1128731343283,,,
division,97,46592.0,47138;47139,1024.5356171832518,1559.090266449157,,,
division,97,46593.0,47140,426.11203319502073,1558.2107883817428,,,
division,97,46604.0,47141;47142,876.1157822191592,1577.9710544452103,,,
division,97,46606.0,47143;47144,515.3177431328879,1578.9183370452859,,,
division,97,46607.0,47145,964.4900210084033,1580.96743697479,,,
division,97,46610.0,47146;47147;47148,1347.527440785673,1579.7573656845755,,,
division,97,46614.0,47149,553.3079207920792,1583.9851485148515,,,
division,97,46628.0,47150;47151,629.8627450980392,1608.0802987861812,,,
division,97,46919.0,47152,1400.3190552441954,1613.997998398719,,,
division,97,46631.0,47153;47154,453.4690458849235,1617.7771303714494,,,
division,97,46634.0,47155,526.0364257256688,1618.554923164485,,,
division,97,46656.0,47156,549.9048269581057,1647.7149362477232,,,
division,97,46675.0,47157;47158,794.0567092651758,1666.6669329073482,,,
division,97,46676.0,47159;47160,1094.4817905918057,1667.6987860394538,,,
division,97,46678.0,47161;47162,705.8003237992444,1681.2282784673503,,,
division,97,46688.0,47163;47164,1485.4049665711557,1691.025787965616,,,
division,97,46690.0,47165,1442.863553113553,1686.1684981684982,,,
division,97,46697.0,47166;47167,800.3825966850828,1698.8156077348067,,,
division,97,46700.0,47168;47169,524.9317046085508,1699.0732926152139,,,
division,97,46712.0,47170,834.7098731384446,1713.5830115830115,,,
division,97,46716.0,47171,887.7605714285714,1719.736,,,
division,97,46718.0,47172;47173,751.5010706638116,1718.8472519628835,,,
division,97,46721.0,47174,1451.5586446568202,1730.2484795829714,,,
division,97,46733.0,47175;47176,564.2995365005794,1749.0654692931635,,,
division,97,46745.0,47177;47178,1041.1836086404066,1762.2598475222364,,,
division,97,46746.0,47179;47180,645.6333530455352,1764.6670609107036,,,
division,97,46750.0,47181;47182,1312.2445652173913,1766.2534584980237,,,
division,97,46759.0,47183;47184,1231.0193503800967,1777.2211472011056,,,
division,97,46763.0,47185;47186,590.495810055866,1782.247905027933,,,
division,97,46761.0,47187;47188,1605.9590865842056,1788.8177925784967,,,
division,97,46778.0,47189;47190,1307.3228882833787,1800.4155313351498,,,
division,97,46787.0,47191;47192,819.654813529922,1822.1244579358197,,,
division,97,46796.0,47193;47194,878.3484195402299,1825.1293103448277,,,
division,97,46797.0,47195,1073.8642595978063,1832.457495429616,,,
division,97,46811.0,47196;47197,1550.4388625592417,1859.5914691943128,,,
division,97,46808.0,47198;47199,667.5232007575758,1856.080965909091,,,
division,97,46817.0,47200,888.5722033898305,1865.0142372881355,,,
division,97,46821.0,47201;47202,1299.1642699115043,1869.0365044247787,,,
division,97,46827.0,47203;47204,573.1400516795866,1873.4165374677002,,,
division,97,46853.0,47205,627.4332932692307,1914.641826923077,,,
division,97,46856.0,47206;47207,1231.480056980057,1913.3817663817663,,,
division,97,46930.0,47208;47209,789.958549222798,1926.8730569948186,,,
division,103,49317.0,50632,324.0205908683975,207.3774059982095,,,
division,103,49323.0,50633,581.8270912760709,208.4869552216491,,,
division,103,49787.0,50634;50635,1473.0087272727274,930.1447272727273,,,
division,103,49861.0,50636,1572.36252296387,1013.2908756889161,,,
division,103,50111.0,50637,450.1980337078652,1308.6540262172284,,,
division,103,50135.0,50638,479.2160507821356,1346.8107005214238,,,
division,103,50285.0,50639,1409.6916588566073,1531.0627928772258,,,
division,103,50396.0,50640,380.4563176895307,1657.0115523465704,,,
division,103,50407.0,50641,840.5367990654206,1670.0642523364486,,,
division,103,50422.0,50642,398.59333795975016,1681.0978487161694,,,
division,104,49315.0,50700,225.6509548748876,205.04475480082527,,,
division,104,49334.0,50701,1066.552535125229,204.14253716147425,,,
division,104,49341.0,50702,1356.0812278137398,204.81081645437462,,,
division,104,50658.0,50703,66.8713216957606,799.3491271820449,,,
division,104,49902.0,50704,38.64785472672245,1051.426740252804,,,
division,104,50281.0,50705,787.2835195530727,1520.4767225325884,,,
division,104,50337.0,50706;50707,1453.7231833910034,1578.4588235294118,,,
division,104,50367.0,50708,760.3828362751065,1630.564211807669,,,
division,105,49319.0,50743,398.9587052084721,204.2511433772923,,,
division,105,49326.0,50744,735.4537884289518,206.08307915758897,,,
division,105,49330.0,50745,910.3816294079132,205.1231409596857,,,
division,105,50720.0,50746;50747,1472.6084388185654,979.8995780590717,,,
division,105,50168.0,50748,690.0229166666667,1382.7558333333334,,,
division,105,50669.0,50749;50750,1542.2560160427809,1470.3522727272727,,,
division,105,50254.0,50751,1475.7661538461539,1471.8246153846153,,,
division,105,50270.0,50752,1449.0508953817155,1494.3713477851084,,,
division,105,50705.0,50753;50754,799.3089430894308,1510.899245063879,,,
division,105,50639.0,50755,1404.9153846153847,1527.39010989011,,,
division,106,50702.0,50796,1339.86049355269,223.7382169853268,,,
division,106,49927.0,50797,1585.8046011353451,1071.8120705109052,,,
division,106,50784.0,50798,47.15743621655258,1519.8114499066585,,,
division,106,50789.0,50799,437.2507856693903,1776.3695788812067,,,
division,107,50762.0,50849,812.1543517365435,205.9891379548914,,,
division,107,49332.0,50850,1005.3953937668413,204.43022014337282,,,
division,107,50796.0,50851,1319.7524218607202,246.70489855602267,,,
division,107,50646.0,50852,1390.647939829954,211.83531720078483,,,
