frame,track_id,area,neighbors
80,39538,1636,0
80,39539,1844,0
80,39540,793,0
80,39541,1223,0
80,39542,1765,0
80,39543,1267,0
80,39544,1640,0
80,39545,1306,0
80,39546,1542,0
80,39547,1201,0
80,39548,2181,0
80,39550,2264,0
80,39551,1129,0
80,39552,1910,0
80,39553,1409,0
80,39554,1982,0
80,39555,1445,0
80,39556,1182,0
80,39557,651,0
80,39559,1466,0
80,39560,2130,0
80,39561,2568,0
80,39562,1545,0
80,39563,1426,0
80,39564,1318,0
80,39566,2906,0
80,39567,1776,0
80,39568,656,0
80,39569,1146,0
80,39570,2194,0
80,39571,935,0
80,39572,1657,0
80,39574,1949,0
80,39575,1579,0
80,39576,1664,0
80,39577,1713,0
80,39579,1324,0
80,39580,1067,0
80,39581,1149,0
80,39582,1080,0
80,39583,2097,0
80,39584,1011,0
80,39585,2117,0
80,39586,2653,0
80,39587,1369,0
80,39588,1229,0
80,39589,1085,0
80,39591,2124,0
80,39592,1682,0
80,39593,2030,0
80,39594,2178,0
80,39595,2298,0
80,39596,1165,0
80,39597,811,0
80,39598,1465,0
80,39599,1932,0
80,39600,1544,0
80,39601,787,0
80,39603,1161,0
80,39606,635,0
80,39607,1628,0
80,39608,1786,0
80,39609,2058,0
80,39610,588,0
80,39611,1544,0
80,39612,1542,0
80,39613,1600,0
80,39614,1718,0
80,39615,1146,0
80,39616,2117,0
80,39617,1576,0
80,39618,1329,0
80,39619,1832,0
80,39620,3221,0
80,39621,1528,0
80,39622,1898,0
80,39623,528,0
80,39624,1472,0
80,39625,605,0
80,39628,1647,0
80,39630,1027,0
80,39631,1348,0
80,39632,1627,0
80,39633,1582,0
80,39634,563,0
80,39635,1216,0
80,39637,1192,0
80,39638,1875,0
80,39639,1077,0
80,39640,1567,0
80,39641,1881,0
80,39642,1199,0
80,39643,986,0
80,39645,853,0
80,39646,1158,0
80,39648,2127,0
80,39649,2095,0
80,39650,1059,0
80,39652,1964,0
80,39653,1428,0
80,39654,1302,0
80,39655,730,0
80,39656,1215,0
80,39657,1088,0
80,39658,936,0
80,39659,1690,0
80,39660,2239,0
80,39661,807,0
80,39662,1022,0
80,39663,1551,0
80,39664,1528,0
80,39665,876,0
80,39666,1564,0
80,39667,1410,0
80,39668,760,0
80,39669,1323,0
80,39670,1278,0
80,39671,1251,0
80,39674,1233,0
80,39675,930,0
80,39677,1133,0
80,39678,1503,0
80,39680,1107,0
80,39681,1680,0
80,39682,1231,0
80,39683,1978,0
80,39684,1450,0
80,39685,2087,0
80,39686,1113,0
80,39688,1182,0
80,39689,3367,0
80,39690,1067,0
80,39691,1573,0
80,39692,1545,0
80,39693,1185,0
80,39694,1310,0
80,39695,1487,0
80,39696,2217,0
80,39697,2031,0
80,39698,1699,0
80,39699,1540,0
80,39700,1031,0
80,39701,1420,0
80,39702,1164,0
80,39703,1380,0
80,39704,2260,0
80,39705,2398,0
80,39706,3394,0
80,39707,1749,0
80,39708,806,0
80,39709,700,0
80,39710,1353,0
80,39711,1172,0
80,39712,1013,0
80,39713,1243,0
80,39714,1488,0
80,39715,1811,0
80,39716,1466,0
80,39717,1168,0
80,39718,1033,0
80,39719,1471,0
80,39720,927,0
80,39721,1591,0
80,39722,1114,0
80,39723,1607,0
80,39724,1489,0
80,39725,1495,0
80,39726,1394,0
80,39727,1723,0
80,39728,962,0
80,39729,1165,0
80,39730,1018,0
80,39731,2523,0
80,39732,1064,0
80,39733,2050,0
80,39734,1325,0
80,39735,867,0
80,39736,1548,0
80,39737,1863,0
80,39738,2696,0
80,39739,1369,0
80,39740,1057,0
80,39742,1003,0
80,39743,1475,0
80,39744,1802,0
80,39745,1494,0
80,39747,1133,0
80,39748,1651,0
80,39749,1943,0
80,39750,1316,0
80,39751,1729,0
80,39752,1183,0
80,39753,1453,0
80,39754,1108,0
80,39755,1337,0
80,39756,1146,0
80,39758,1482,0
80,39760,1682,0
80,39762,782,0
80,39763,787,0
80,39764,406,0
80,39765,1514,0
80,39766,1356,0
80,39767,1118,0
80,39768,2507,0
80,39769,1029,0
80,39770,1281,0
80,39771,861,0
80,39772,1166,0
80,39773,1339,0
80,39774,1787,0
80,39776,1406,0
80,39777,1702,0
80,39778,911,0
80,39779,1224,0
80,39780,1053,0
80,39781,2273,0
80,39782,1485,0
80,39783,1473,0
80,39784,1224,0
80,39785,1584,0
80,39786,901,0
80,39787,1535,0
80,39788,1051,0
80,39789,1232,0
80,39790,1299,0
80,39791,1578,0
80,39792,1117,0
80,39793,1860,0
80,39794,1081,0
80,39795,1388,0
80,39796,1941,0
80,39797,1166,0
80,39798,1740,0
80,39799,1793,0
80,39800,2037,0
80,39801,1730,0
80,39802,1290,0
80,39803,963,0
80,39804,1316,0
80,39805,1169,0
80,39806,2066,0
80,39807,1353,0
80,39808,999,0
80,39809,1607,0
80,39810,1922,0
80,39811,1566,0
80,39812,1549,0
80,39813,871,0
80,39814,1895,0
80,39815,1294,0
80,39816,1367,0
80,39817,1367,0
80,39818,2353,0
80,39819,1121,0
80,39821,1180,0
80,39822,1196,0
80,39823,1539,0
80,39824,1286,0
80,39825,1300,0
80,39826,1685,0
80,39827,1189,0
80,39830,1230,0
80,39831,1235,0
80,39832,807,0
80,39833,1318,0
80,39834,1746,0
80,39835,1477,0
80,39836,1142,0
80,39837,1077,0
80,39838,1512,0
80,39839,1524,0
80,39840,944,0
80,39841,1533,0
80,39842,1639,0
80,39843,993,0
80,39844,1185,0
80,39845,1627,0
80,39846,1288,0
80,39847,1431,0
80,39848,1482,0
80,39849,1613,0
80,39850,1342,0
80,39851,2173,0
80,39853,997,0
80,39854,1081,0
80,39855,964,0
80,39856,1557,0
80,39857,1167,0
80,39858,1837,0
80,39859,1572,0
80,39860,1241,0
80,39861,1616,0
80,39862,1771,0
80,39863,1003,0
80,39864,1782,0
80,39865,1932,0
80,39866,1564,0
80,39867,1321,0
80,39868,1327,0
80,39869,1273,0
80,39870,1421,0
80,39871,727,0
80,39872,1007,0
80,39873,1485,0
80,39874,1434,0
80,39875,2122,0
80,39876,1218,0
80,39877,1330,0
80,39878,1110,0
80,39879,1610,0
80,39880,1430,0
80,39881,1502,0
80,39882,1474,0
80,39883,1424,0
80,39884,1370,0
80,39885,1149,0
80,39886,1703,0
80,39887,1632,0
80,39888,1073,0
80,39889,1513,0
80,39890,2244,0
80,39891,1079,0
80,39892,1183,0
80,39894,1530,0
80,39895,1459,0
80,39896,2365,0
80,39897,1093,0
80,39898,1616,0
80,39899,1108,0
80,39900,806,0
80,39901,1174,0
80,39903,2753,0
80,39904,930,0
80,39905,1229,0
80,39906,1384,0
80,39907,1776,0
80,39908,1685,0
80,39909,733,0
80,39910,1555,0
80,39911,1291,0
80,39912,1608,0
80,39913,1161,0
80,39914,1542,0
80,39915,942,0
80,39916,1703,0
80,39917,994,0
80,39918,1851,0
80,39919,1243,0
80,39920,1352,0
80,39921,2180,0
80,39922,1044,0
80,39923,422,0
80,39925,1009,0
80,39926,865,0
80,39927,1906,0
80,39928,1439,0
80,39929,1512,0
80,39930,1846,0
80,39931,1419,0
80,39932,1350,0
80,39933,574,0
80,39934,1453,0
80,39935,2611,0
80,39936,976,0
80,39937,2325,0
80,39938,1182,0
80,39939,1799,0
80,39940,1106,0
80,39942,1528,0
80,39943,1343,0
80,39944,1784,0
80,39945,1296,0
80,39946,1639,0
80,39947,1358,0
80,39948,1269,0
80,39949,1746,0
80,39950,1294,0
80,39951,1418,0
80,39952,1135,0
80,39954,1263,0
80,39955,1519,0
80,39956,1711,0
80,39957,2329,0
80,39958,1162,0
80,39959,1343,0
80,39960,1768,0
80,39961,1153,0
80,39962,1866,0
80,39963,1746,0
80,39964,1717,0
80,39965,1104,0
80,39966,1416,0
80,39967,2082,0
80,39968,1307,0
80,39969,1160,0
80,39970,1751,0
80,39971,1465,0
80,39972,1436,0
80,39974,690,0
80,39975,1206,0
80,39976,1503,0
80,39977,1407,0
80,39978,1282,0
80,39979,1212,0
80,39980,1184,0
80,39981,1488,0
80,39982,1020,0
80,39983,864,0
80,39984,869,0
80,39985,930,0
80,39986,1043,0
80,39987,1063,0
80,39988,514,0
80,39989,455,0
80,39990,577,0
80,39991,591,0
80,39993,535,0
80,39994,285,0
80,39995,193,0
80,39996,127,0
80,39997,140,0
80,39999,107,0
80,40001,169,0
80,40003,5676,0
80,40005,1219,0
80,40006,1000,0
80,40007,1217,0
80,40008,1719,0
80,40009,1793,0
80,40010,1504,0
80,40013,1346,0
80,40014,1143,0
80,40017,1640,0
80,40019,1595,0
80,40020,1528,0
80,40021,1460,0
80,40022,1285,0
80,40027,793,0
80,40028,1329,0
80,40030,1359,0
80,40032,1492,0
80,40035,584,0
80,40037,554,0
80,40039,399,0
80,40040,428,0
80,40042,895,0
80,40054,4780,0
80,40055,7282,0
80,40056,724,0
80,40057,518,0
80,40058,934,0
80,40059,766,0
80,40060,448,0
80,40061,1314,0
80,40062,1322,0
80,40063,1314,0
80,40064,1773,0
80,40065,1917,0
80,40066,1564,0
80,40067,6573,0
80,40068,1533,0
80,40069,476,0
80,40070,241,0
80,40071,3545,0
80,40072,189,0
80,40073,247,0
80,40074,3148,0
80,40075,3577,0
80,40076,1950,0
80,40077,630,0
80,40078,1053,0
80,40079,902,0
80,40080,2223,0
80,40081,1028,0
80,40082,422,0
80,40083,657,0
80,40084,555,0
80,40085,592,0
80,40086,1298,0
80,40087,629,0
80,40088,2652,0
80,40089,1930,0
80,40090,1693,0
80,40091,723,0
80,40092,1271,0
80,40093,362,0
80,40094,310,0
80,40095,163,0
80,-1,2383342,-1
81,38507,20107,0
81,38508,15154,0
81,38509,13157,0
81,38510,10573,0
81,38515,10299,0
81,38518,12802,0
81,38519,10175,0
81,38523,12785,0
81,38529,10795,0
81,38530,7887,0
81,38536,1443,0
81,38537,1056,0
81,38538,1324,0
81,38539,2178,0
81,38540,920,0
81,38541,1698,0
81,38542,1230,0
81,38543,955,0
81,38544,2145,0
81,38545,1253,0
81,38546,1169,0
81,38547,1308,0
81,38548,744,0
81,38549,1862,0
81,38550,1432,0
81,38551,1368,0
81,38552,1592,0
81,38553,1341,0
81,38554,1527,0
81,38555,1602,0
81,38557,1820,0
81,38558,1437,0
81,38559,1410,0
81,38560,2290,0
81,38561,1622,0
81,38562,945,0
81,38563,799,0
81,38564,726,0
81,38565,1325,0
81,38566,1014,0
81,38567,1670,0
81,38568,2192,0
81,38569,937,0
81,38570,1134,0
81,38571,941,0
81,38572,1594,0
81,38573,907,0
81,38574,1310,0
81,38575,1876,0
81,38576,2663,0
81,38577,1501,0
81,38578,1345,0
81,38579,1177,0
81,38580,1606,0
81,38581,1127,0
81,38582,1318,0
81,38583,1705,0
81,38584,2065,0
81,38585,881,0
81,38586,1531,0
81,38587,1597,0
81,38588,1859,0
81,38589,1658,0
81,38590,1433,0
81,38591,1368,0
81,38592,1388,0
81,38593,1173,0
81,38594,1770,0
81,38595,1447,0
81,38596,1071,0
81,38597,1336,0
81,38598,1054,0
81,38599,1497,0
81,38600,1592,0
81,38601,662,0
81,38602,982,0
81,38603,1317,0
81,38604,1371,0
81,38605,1287,0
81,38606,993,0
81,38607,1021,0
81,38608,1454,0
81,38609,1161,0
81,38610,1606,0
81,38611,1933,0
81,38612,1219,0
81,38613,1158,0
81,38614,1010,0
81,38615,2076,0
81,38616,1391,0
81,38617,1118,0
81,38618,1539,0
81,38619,1504,0
81,38620,932,0
81,38621,1025,0
81,38622,1031,0
81,38623,1310,0
81,38624,1242,0
81,38625,1088,0
81,38626,1583,0
81,38627,1481,0
81,38628,860,0
81,38629,1459,0
81,38630,1966,0
81,38631,1298,0
81,38632,1022,0
81,38633,1134,0
81,38634,1389,0
81,38635,1258,0
81,38636,830,0
81,38637,1240,0
81,38639,1635,0
81,38640,2065,0
81,38641,1505,0
81,38642,1348,0
81,38643,1336,0
81,38644,1182,0
81,38645,1444,0
81,38646,2002,0
81,38647,1754,0
81,38648,1187,0
81,38649,2341,0
81,38650,2162,0
81,38651,1813,0
81,38652,1567,0
81,38654,1100,0
81,38655,1639,0
81,38656,1643,0
81,38657,529,0
81,38658,629,0
81,38659,1107,0
81,38660,2891,0
81,38661,1833,0
81,38662,1278,0
81,38663,1333,0
81,38664,1483,0
81,38665,1112,0
81,38666,2239,0
81,38667,1631,0
81,38668,1744,0
81,38669,1864,0
81,38670,1961,0
81,38671,1313,0
81,38672,1420,0
81,38673,1026,0
81,38675,1657,0
81,38676,1295,0
81,38677,2072,0
81,38678,2780,0
81,38679,2185,0
81,38680,1738,0
81,38681,989,0
81,38682,1667,0
81,38683,1277,0
81,38685,545,0
81,38686,1636,0
81,38687,1425,0
81,38688,2096,0
81,38689,2252,0
81,38690,1010,0
81,38691,915,0
81,38692,1294,0
81,38693,2092,0
81,38694,2965,0
81,38695,1121,0
81,38696,1733,0
81,38697,1850,0
81,38698,2096,0
81,38699,1663,0
81,38700,1368,0
81,38701,1204,0
81,38702,1373,0
81,38703,1711,0
81,38704,1433,0
81,38705,1497,0
81,38706,1027,0
81,38707,1715,0
81,38708,2090,0
81,38709,1988,0
81,38710,933,0
81,38711,1731,0
81,38712,1434,0
81,38713,1704,0
81,38714,1166,0
81,38715,1663,0
81,38716,1219,0
81,38717,1481,0
81,38718,1513,0
81,38719,709,0
81,38720,694,0
81,38721,1474,0
81,38722,685,0
81,38723,1763,0
81,38724,933,0
81,38725,1545,0
81,38726,1216,0
81,38727,1097,0
81,38728,1612,0
81,38729,1799,0
81,38730,1248,0
81,38731,2636,0
81,38732,1284,0
81,38733,2870,0
81,38734,976,0
81,38735,1664,0
81,38736,1666,0
81,38737,1381,0
81,38738,1236,0
81,38739,1632,0
81,38740,1514,0
81,38741,1600,0
81,38742,1632,0
81,38743,1102,0
81,38744,2014,0
81,38745,1429,0
81,38746,2016,0
81,38747,2289,0
81,38748,1201,0
81,38749,1167,0
81,38750,1698,0
81,38751,2426,0
81,38752,1036,0
81,38753,1360,0
81,38754,1404,0
81,38755,2206,0
81,38756,1377,0
81,38757,1618,0
81,38758,1827,0
81,38759,1351,0
81,38760,1613,0
81,38761,1259,0
81,38762,1289,0
81,38763,1860,0
81,38764,1440,0
81,38765,2286,0
81,38766,1268,0
81,38767,1446,0
81,38768,1172,0
81,38769,1185,0
81,38770,1978,0
81,38771,1377,0
81,38772,1235,0
81,38773,1485,0
81,38774,1304,0
81,38776,850,0
81,38777,1199,0
81,38778,849,0
81,38779,1677,0
81,38780,1234,0
81,38781,1280,0
81,38782,1085,0
81,38783,1986,0
81,38784,1332,0
81,38785,1823,0
81,38786,1623,0
81,38787,1779,0
81,38788,1763,0
81,38789,1082,0
81,38790,1140,0
81,38791,1366,0
81,38792,1689,0
81,38793,1744,0
81,38794,1178,0
81,38795,1216,0
81,38796,1374,0
81,38797,2334,0
81,38798,2078,0
81,38799,847,0
81,38800,1098,0
81,38801,1678,0
81,38802,1410,0
81,38803,1452,0
81,38804,1344,0
81,38805,1119,0
81,38806,1737,0
81,38807,1319,0
81,38808,1374,0
81,38809,959,0
81,38810,1814,0
81,38811,1218,0
81,38812,1557,0
81,38813,1507,0
81,38814,1680,0
81,38815,950,0
81,38816,1718,0
81,38817,1546,0
81,38818,1774,0
81,38819,1675,0
81,38820,1605,0
81,38821,1711,0
81,38822,2644,0
81,38823,1431,0
81,38824,1619,0
81,38825,989,0
81,38826,1661,0
81,38827,1496,0
81,38828,1283,0
81,38829,1724,0
81,38830,1617,0
81,38831,1404,0
81,38832,1047,0
81,38833,2562,0
81,38834,1634,0
81,38835,1194,0
81,38836,1296,0
81,38837,1954,0
81,38838,3095,0
81,38839,1805,0
81,38840,1073,0
81,38841,1053,0
81,38842,847,0
81,38843,1969,0
81,38844,1166,0
81,38845,916,0
81,38846,2010,0
81,38847,1262,0
81,38848,1189,0
81,38849,1549,0
81,38850,1479,0
81,38851,899,0
81,38852,2532,0
81,38853,1911,0
81,38854,1329,0
81,38855,2305,0
81,38856,1440,0
81,38857,1627,0
81,38858,1027,0
81,38859,2786,0
81,38860,1072,0
81,38861,1524,0
81,38862,1665,0
81,38863,1368,0
81,38864,1032,0
81,38865,821,0
81,38866,1116,0
81,38867,1830,0
81,38868,1492,0
81,38869,771,0
81,38870,2259,0
81,38871,1635,0
81,38872,2140,0
81,38874,1620,0
81,38875,1167,0
81,38876,1978,0
81,38877,1423,0
81,38878,1344,0
81,38879,1516,0
81,38880,1327,0
81,38881,2625,0
81,38882,2012,0
81,38883,1482,0
81,38884,1224,0
81,38885,1613,0
81,38886,1442,0
81,38887,1712,0
81,38888,1801,0
81,38889,2151,0
81,38890,1564,0
81,38891,1441,0
81,38892,1152,0
81,38893,1974,0
81,38894,1968,0
81,38895,1681,0
81,38896,1309,0
81,38897,1370,0
81,38898,1414,0
81,38899,1626,0
81,38900,2011,0
81,38901,1668,0
81,38902,1221,0
81,38903,2010,0
81,38904,1584,0
81,38905,1144,0
81,38906,1148,0
81,38907,1564,0
81,38909,2087,0
81,38910,1912,0
81,38911,1410,0
81,38912,1708,0
81,38913,1697,0
81,38914,1525,0
81,38915,1181,0
81,38916,1542,0
81,38917,1952,0
81,38918,1246,0
81,38919,1431,0
81,38920,1451,0
81,38921,1898,0
81,38922,1839,0
81,38923,1147,0
81,38924,1626,0
81,38925,1934,0
81,38926,1313,0
81,38927,2539,0
81,38928,1481,0
81,38929,1387,0
81,38930,1242,0
81,38931,1521,0
81,38932,1759,0
81,38933,1022,0
81,38934,2390,0
81,38935,2014,0
81,38936,1511,0
81,38937,1651,0
81,38938,1372,0
81,38939,2432,0
81,38940,1315,0
81,38941,956,0
81,38942,1553,0
81,38943,1581,0
81,38944,1699,0
81,38945,1478,0
81,38946,1567,0
81,38947,1879,0
81,38948,1885,0
81,38949,1402,0
81,38950,1319,0
81,38951,2176,0
81,38952,1446,0
81,38953,1707,0
81,38954,1324,0
81,38955,1397,0
81,38956,1821,0
81,38957,1244,0
81,38958,1055,0
81,38959,2221,0
81,38960,1693,0
81,38961,1339,0
81,38962,1662,0
81,38964,1339,0
81,38965,1528,0
81,38966,1255,0
81,38967,1637,0
81,38968,1432,0
81,38969,914,0
81,38970,1129,0
81,38971,1859,0
81,38972,1387,0
81,38973,1450,0
81,38974,1396,0
81,38975,702,0
81,38976,1749,0
81,38977,1436,0
81,38978,1443,0
81,38979,688,0
81,38980,1829,0
81,38981,2097,0
81,38982,1826,0
81,38983,1535,0
81,38984,1383,0
81,38985,2039,0
81,38986,1086,0
81,38987,1194,0
81,38988,1142,0
81,38989,1846,0
81,38990,1322,0
81,38991,1273,0
81,38992,1513,0
81,38993,839,0
81,38994,2263,0
81,38995,2781,0
81,38996,1394,0
81,38997,1654,0
81,38998,1459,0
81,38999,2868,0
81,39000,1240,0
81,39001,1673,0
81,39002,1803,0
81,39003,1613,0
81,39004,1544,0
81,39005,634,0
81,39006,1571,0
81,39007,1178,0
81,39008,1783,0
81,39009,1462,0
81,39010,2071,0
81,39011,1878,0
81,39012,1376,0
81,39013,2760,0
81,39014,2304,0
81,39015,2325,0
81,39016,1455,0
81,39017,1663,0
81,39018,863,0
81,39019,1416,0
81,39020,1561,0
81,39021,1873,0
81,39022,1908,0
81,39023,1515,0
81,39024,1416,0
81,39025,1793,0
81,39026,1176,0
81,39027,1457,0
81,39028,1542,0
81,39029,1207,0
81,39030,2418,0
81,39031,1542,0
81,39032,1730,0
81,39033,854,0
81,39034,1384,0
81,39035,1164,0
81,39036,2341,0
81,39037,537,0
81,39038,1350,0
81,39039,960,0
81,39040,2422,0
81,39041,883,0
81,39042,1045,0
81,39044,1383,0
81,39045,1742,0
81,39046,1700,0
81,39047,1537,0
81,39048,1785,0
81,39049,1274,0
81,39050,1366,0
81,39051,2206,0
81,39052,1917,0
81,39053,1141,0
81,39054,1124,0
81,39055,1626,0
81,39056,2267,0
81,39057,1069,0
81,39058,1908,0
81,39059,1485,0
81,39060,1464,0
81,39061,1236,0
81,39062,1543,0
81,39063,812,0
81,39064,1600,0
81,39065,1153,0
81,39066,1012,0
81,39067,1413,0
81,39068,1213,0
81,39069,2638,0
81,39070,1754,0
81,39071,1383,0
81,39072,898,0
81,39073,1014,0
81,39074,1069,0
81,39076,1316,0
81,39077,849,0
81,39078,1319,0
81,39079,1775,0
81,39080,1732,0
81,39081,1608,0
81,39082,1098,0
81,39083,1778,0
81,39084,2041,0
81,39085,975,0
81,39086,1453,0
81,39087,1641,0
81,39088,2036,0
81,39089,1491,0
81,39090,1501,0
81,39091,1456,0
81,39092,1842,0
81,39093,1114,0
81,39094,1531,0
81,39095,1742,0
81,39096,1137,0
81,39097,1872,0
81,39098,1861,0
81,39099,1902,0
81,39100,1384,0
81,39101,1782,0
81,39102,1750,0
81,39103,1240,0
81,39104,1432,0
81,39105,1572,0
81,39106,1198,0
81,39107,1037,0
81,39108,1861,0
81,39109,1828,0
81,39110,1485,0
81,39111,702,0
81,39112,1592,0
81,39113,1957,0
81,39114,1745,0
81,39115,846,0
81,39117,2108,0
81,39118,1124,0
81,39119,3039,0
81,39120,1579,0
81,39121,4402,0
81,39122,1121,0
81,39123,2846,0
81,39125,1514,0
81,39126,1798,0
81,39128,1488,0
81,39129,1627,0
81,39130,988,0
81,39131,1045,0
81,39132,1874,0
81,39133,1402,0
81,39134,1496,0
81,39135,1028,0
81,39136,2140,0
81,39137,1012,0
81,39138,1181,0
81,39139,1288,0
81,39140,1938,0
81,39141,1045,0
81,39142,1420,0
81,39143,1612,0
81,39144,1212,0
81,39145,1973,0
81,39146,1225,0
81,39147,1812,0
81,39148,828,0
81,39149,1894,0
81,39150,1961,0
81,39151,969,0
81,39152,1317,0
81,39153,1163,0
81,39154,1264,0
81,39155,1301,0
81,39156,820,0
81,39157,1258,0
81,39158,1373,0
81,39159,1487,0
81,39160,1552,0
81,39161,1657,0
81,39162,1494,0
81,39163,2128,0
81,39164,2188,0
81,39165,971,0
81,39166,1364,0
81,39167,1741,0
81,39168,1509,0
81,39169,1449,0
81,39170,1411,0
81,39171,1203,0
81,39172,1545,0
81,39173,1785,0
81,39174,1341,0
81,39175,1356,0
81,39176,938,0
81,39177,1898,0
81,39178,1611,0
81,39179,1008,0
81,39180,1412,0
81,39181,1979,0
81,39182,1386,0
81,39183,1780,0
81,39184,1323,0
81,39185,699,0
81,39186,1470,0
81,39187,1431,0
81,39188,1268,0
81,39189,1392,0
81,39190,1749,0
81,39191,1598,0
81,39192,1664,0
81,39193,1942,0
81,39194,876,0
81,39195,1157,0
81,39196,1880,0
81,39197,1472,0
81,39198,1106,0
81,39199,2345,0
81,39200,2415,0
81,39201,1455,0
81,39202,1422,0
81,39203,1472,0
81,39204,1380,0
81,39205,1223,0
81,39206,2262,0
81,39207,1262,0
81,39208,1256,0
81,39209,1047,0
81,39210,3002,0
81,39211,2190,0
81,39212,1535,0
81,39213,1158,0
81,39214,1250,0
81,39215,1517,0
81,39216,2971,0
81,39217,1225,0
81,39218,1530,0
81,39219,1646,0
81,39220,1388,0
81,39221,1182,0
81,39222,1609,0
81,39223,1535,0
81,39224,1930,0
81,39225,1524,0
81,39226,1323,0
81,39227,2335,0
81,39228,1327,0
81,39229,1035,0
81,39230,1792,0
81,39231,1245,0
81,39232,1464,0
81,39234,2020,0
81,39235,1708,0
81,39236,1237,0
81,39237,1669,0
81,39238,1649,0
81,39239,1720,0
81,39240,1143,0
81,39241,2565,0
81,39242,1381,0
81,39243,2090,0
81,39244,1326,0
81,39245,996,0
81,39246,1597,0
81,39247,1571,0
81,39248,1855,0
81,39249,2692,0
81,39250,1373,0
81,39251,1553,0
81,39252,1583,0
81,39253,1594,0
81,39254,1488,0
81,39255,1671,0
81,39256,1621,0
81,39257,1534,0
81,39258,2068,0
81,39259,1248,0
81,39261,1184,0
81,39263,1657,0
81,39264,1675,0
81,39265,604,0
81,39266,1829,0
81,39267,1641,0
81,39268,1524,0
81,39269,1269,0
81,39270,1270,0
81,39271,1909,0
81,39272,651,0
81,39273,1035,0
81,39274,817,0
81,39275,1286,0
81,39276,1326,0
81,39277,2769,0
81,39278,863,0
81,39279,2119,0
81,39280,2132,0
81,39281,1786,0
81,39282,1845,0
81,39284,1452,0
81,39285,1086,0
81,39286,1206,0
81,39288,1333,0
81,39289,2081,0
81,39290,1839,0
81,39292,2064,0
81,39294,1744,0
81,39295,959,0
81,39296,1100,0
81,39297,2039,0
81,39298,1401,0
81,39299,1188,0
81,39300,1315,0
81,39301,1460,0
81,39302,1599,0
81,39303,1585,0
81,39304,1794,0
81,39305,1262,0
81,39306,1662,0
81,39307,1774,0
81,39308,2621,0
81,39309,828,0
81,39310,654,0
81,39311,1274,0
81,39312,822,0
81,39313,1681,0
81,39314,1181,0
81,39315,755,0
81,39316,1434,0
81,39317,1745,0
81,39318,1763,0
81,39319,1814,0
81,39320,1024,0
81,39321,1575,0
81,39322,1748,0
81,39323,943,0
81,39324,1435,0
81,39325,2757,0
81,39326,2456,0
81,39327,1727,0
81,39328,1506,0
81,39329,1427,0
81,39330,1823,0
81,39331,1553,0
81,39332,1299,0
81,39333,1021,0
81,39334,1666,0
81,39335,1207,0
81,39336,1296,0
81,39337,1742,0
81,39338,1982,0
81,39340,1765,0
81,39341,1204,0
81,39342,1498,0
81,39344,1399,0
81,39345,1518,0
81,39346,1521,0
81,39347,1264,0
81,39348,1767,0
81,39349,1754,0
81,39350,1280,0
81,39352,1516,0
81,39353,1607,0
81,39354,1811,0
81,39355,2139,0
81,39356,1584,0
81,39357,1262,0
81,39358,1576,0
81,39359,997,0
81,39360,1725,0
81,39361,975,0
81,39362,1338,0
81,39363,1600,0
81,39364,987,0
81,39365,1375,0
81,39366,1286,0
81,39367,1848,0
81,39368,2562,0
81,39369,1703,0
81,39370,830,0
81,39371,1544,0
81,39372,1993,0
81,39373,924,0
81,39374,2105,0
81,39375,1781,0
81,39376,1231,0
81,39377,1457,0
81,39378,1572,0
81,39379,1718,0
81,39380,1034,0
81,39381,1825,0
81,39383,1736,0
81,39384,1410,0
81,39385,1405,0
81,39386,1318,0
81,39387,1343,0
81,39388,652,0
81,39389,1121,0
81,39390,1611,0
81,39391,1906,0
81,39393,1016,0
81,39394,1429,0
81,39395,1451,0
81,39396,1121,0
81,39397,1525,0
81,39398,1643,0
81,39399,1487,0
81,39400,1556,0
81,39401,1637,0
81,39402,1466,0
81,39403,1641,0
81,39404,952,0
81,39405,1402,0
81,39406,2038,0
81,39407,1576,0
81,39408,1349,0
81,39409,1700,0
81,39410,1475,0
81,39411,1490,0
81,39412,1319,0
81,39413,1139,0
81,39415,690,0
81,39416,1165,0
81,39418,1397,0
81,39419,958,0
81,39420,1499,0
81,39421,1382,0
81,39422,2481,0
81,39423,1377,0
81,39424,1245,0
81,39425,1017,0
81,39426,1536,0
81,39427,791,0
81,39428,1754,0
81,39429,1788,0
81,39430,1438,0
81,39431,2217,0
81,39432,1564,0
81,39433,2752,0
81,39434,1545,0
81,39435,1669,0
81,39436,1682,0
81,39437,1400,0
81,39438,1422,0
81,39439,2118,0
81,39440,1195,0
81,39441,3038,0
81,39442,928,0
81,39443,1424,0
81,39444,1123,0
81,39445,2547,0
81,39446,1760,0
81,39448,1514,0
81,39449,1375,0
81,39450,1180,0
81,39451,1011,0
81,39452,828,0
81,39453,1265,0
81,39454,1692,0
81,39455,1266,0
81,39456,1164,0
81,39457,1862,0
81,39458,1082,0
81,39459,1586,0
81,39460,2708,0
81,39461,1292,0
81,39462,1969,0
81,39463,1945,0
81,39464,1836,0
81,39465,1629,0
81,39466,1287,0
81,39467,2947,0
81,39468,762,0
81,39469,1253,0
81,39471,2718,0
81,39472,1769,0
81,39473,1252,0
81,39474,1498,0
81,39475,1454,0
81,39476,975,0
81,39477,1995,0
81,39478,1502,0
81,39479,1288,0
81,39480,843,0
81,39481,1630,0
